x,y,class
-5.345620396274659,-0.9447197780647779,1.0
-4.185194340452518,-0.800189595265117,1.0
-4.958782667430179,-1.02022228869491,1.0
-3.464878181176113,-0.7635538868580323,1.0
-5.032470078517702,-1.1830797592658484,1.0
-4.464428434351951,-1.1156879520387877,1.0
-6.046365907995183,-1.6012406325655153,1.0
-3.1086896575496876,-0.8699941395713866,1.0
-4.695955132715138,-1.3853483158796982,1.0
-5.747035370098743,-1.7832160905398537,1.0
-4.4145202176656335,-1.4377802169099227,1.0
-3.3989167427017146,-1.159858064243833,1.0
-4.067465137825477,-1.4518519887997094,1.0
-6.011383119863321,-2.241041135018752,1.0
-3.8241521582300964,-1.4869175328128432,1.0
-4.930145432140464,-1.9968141010072062,1.0
-4.336899906610901,-1.82758939138948,1.0
-4.44034647193629,-1.9447925501996743,1.0
-5.513483641172309,-2.5073352052587228,1.0
-7.043712953854133,-3.322951176420461,1.0
-4.259088666703272,-2.082627417400009,1.0
-4.650889193079029,-2.3554177623377757,1.0
-5.223104196118496,-2.7377120215667285,1.0
-3.4612764315659494,-1.8764463201936474,1.0
-5.1348718493900085,-2.8774365216567466,1.0
-4.709004455621141,-2.7260717643753303,1.0
-3.9551545840205535,-2.3641679109980407,1.0
-4.876417594437812,-3.0082552918357246,1.0
-3.9502939102582872,-2.5139171708537633,1.0
-4.432179415051677,-2.9085130598798012,1.0
-4.353003828248019,-2.9445161133211073,1.0
-4.280161979840397,-2.983384856913193,1.0
-4.705058930244999,-3.378349332811884,1.0
-4.288157337467148,-3.170877429953178,1.0
-4.051328952306246,-3.08436971963304,1.0
-4.074606984568847,-3.1931355819203016,1.0
-3.4675892530474695,-2.7966345058256987,1.0
-2.817784201746395,-2.3383890411688446,1.0
-3.3314861491916608,-2.8443502869306148,1.0
-4.547904198494131,-3.994272676236579,1.0
-3.507869175513242,-3.168884821047431,1.0
-2.838331002702947,-2.6371081987135594,1.0
-2.5274754964740747,-2.415063701721637,1.0
-3.2151635140611488,-3.1594095536891817,1.0
-2.5815211532822255,-2.608758168422003,1.0
-4.290827252062878,-4.459210844318853,1.0
-4.188863674931705,-4.476980047721538,1.0
-4.088228705957859,-4.49385208485702,1.0
-3.3208725600646707,-3.7545927867558766,1.0
-3.145856718078159,-3.6586326397923563,1.0
-2.40114840395948,-2.8728984428097104,1.0
-2.260596145478197,-2.7829667492725627,1.0
-3.007953112623363,-3.8107693254113277,1.0
-3.1831996641524634,-4.150931680079434,1.0
-3.58217426348387,-4.80909278759853,1.0
-2.536153722039067,-3.5061693925800133,1.0
-2.688732105950078,-3.828809997416961,1.0
-2.6628677702384027,-3.9071079754898244,1.0
-2.2167180561034336,-3.3523506743105775,1.0
-2.506445387121643,-3.9082990017143593,1.0
-2.7043188982370006,-4.349605452056827,1.0
-2.999219771442727,-4.977942635845148,1.0
-2.3350625929383613,-4.00122760091476,1.0
-1.8943994268382582,-3.3530518047415154,1.0
-3.145203350189949,-5.753482795768466,1.0
-2.6625482530627287,-5.036771567682585,1.0
-2.3884035843135005,-4.675368850405119,1.0
-1.9508339071263727,-3.9544465727574667,1.0
-2.054333211484654,-4.315414232186165,1.0
-1.8786585413906258,-4.093001027552151,1.0
-1.9089116684963303,-4.317260334767542,1.0
-1.993352647660408,-4.684395961768329,1.0
-1.9938788590437284,-4.873824260579264,1.0
-1.9549320759988345,-4.976209842149568,1.0
-1.4702585908840486,-3.9020694341063384,1.0
-1.9075704278278445,-5.285712726044743,1.0
-1.7221799359608159,-4.989599438383434,1.0
-1.9508548093463873,-5.9194412720083704,1.0
-1.5495119436749907,-4.932804221464673,1.0
-1.3962413544059469,-4.672583728248549,1.0
-1.481467000057847,-5.223147045711984,1.0
-0.9225940265632859,-3.4351547570330876,1.0
-1.4344843597583004,-5.65589750891478,1.0
-1.3483309591070087,-5.6466527153713875,1.0
-1.112607395116888,-4.966092954659978,1.0
-0.7186236812700032,-3.4319926601223982,1.0
-0.8411724533328376,-4.317599849470317,1.0
-0.8893879020524228,-4.931789846485747,1.0
-0.3542556839567689,-2.1350433069993247,1.0
-0.7766296927946668,-5.123639512652522,1.0
-0.5767195053440156,-4.20068243043843,1.0
-0.5483728304469211,-4.456113988023507,1.0
-0.3892331006572939,-3.574926899928737,1.0
-0.3862675008964069,-4.077148644375299,1.0
-0.41175332008917026,-5.1061908940226965,1.0
-0.3021690688051558,-4.539234256136382,1.0
-0.19771905564952855,-3.764305179413722,1.0
-0.15710082181706486,-4.080353372140982,1.0
-0.12346552971872993,-5.04065900132677,1.0
-0.050269360704380296,-4.7895269903749425,1.0
0.023267293175209935,-6.650748946238834,1.0
0.09089780939103165,-5.195957365938392,1.0
0.16419073239479895,-5.213015870951041,1.0
0.20297266218628085,-4.459858542182358,1.0
0.2872487992970975,-4.824177699756613,1.0
0.3901620375526404,-5.3011468953845675,1.0
0.4457235206376254,-5.083263976524554,1.0
0.4449223995937501,-4.370378788573352,1.0
0.687682369852244,-5.930139660473341,1.0
0.6375985419492594,-4.898205015593636,1.0
0.6397535153215629,-4.429579929070799,1.0
0.4280666164447748,-2.696600177535921,1.0
0.6186203807084464,-3.5733137360324547,1.0
0.5568938062449942,-2.96896948438208,1.0
0.4899491995481613,-2.4243321854590687,1.0
0.6672911514693065,-3.0792732508681215,1.0
1.6223432831554285,-7.010975201136232,1.0
1.1762931702033868,-4.777942213525099,1.0
1.1910588912240392,-4.561930217603319,1.0
1.3845388013764144,-5.014809024016665,1.0
1.4315386680283726,-4.915831866165029,1.0
1.3171337552494995,-4.29799020931911,1.0
1.2880960197601687,-4.002432642481622,1.0
1.4543844928488567,-4.311302227888149,1.0
1.7842717716312773,-5.054544973095366,1.0
1.5667751911346457,-4.248074124543177,1.0
1.9852264592973607,-5.159100178695291,1.0
1.6322778910677835,-4.0709777098246995,1.0
1.7133876113712063,-4.105978699473074,1.0
2.2719858070630017,-5.23717458941892,1.0
1.9680071687766587,-4.368020424872802,1.0
2.0830038336907317,-4.455706189203085,1.0
2.2227644835065754,-4.586265490272542,1.0
2.294094750878176,-4.569394358556667,1.0
2.5694852519935405,-4.944143898729756,1.0
2.270458251109895,-4.223264050916561,1.0
2.2107910099031827,-3.97779093950837,1.0
2.3576261809419075,-4.105612239805602,1.0
2.855262313774473,-4.814904541798639,1.0
3.1381584293583358,-5.12704641077121,1.0
3.246213491525454,-5.140618857202001,1.0
1.8517691818666848,-2.843482446560655,1.0
2.449147097963883,-3.6481145812952125,1.0
1.8535707380716475,-2.67918737800632,1.0
2.4005749366293387,-3.3681121258727025,1.0
3.4440524402120145,-4.691833990636739,1.0
3.4664407150204535,-4.58638296171541,1.0
3.3917559839121427,-4.359383984124633,1.0
3.9116301217022684,-4.884963628696154,1.0
2.7954610255538226,-3.3926429335128683,1.0
2.6182038099738127,-3.0884236300571275,1.0
4.136103171924817,-4.742755311761415,1.0
2.705995855124201,-3.016612876022224,1.0
3.7611807568278466,-4.076683788463997,1.0
2.790177598330204,-2.9405770644306206,1.0
4.1397598268009865,-4.242400441863687,1.0
3.405928070031932,-3.3940334536867955,1.0
2.6070860905402236,-2.5262653311240113,1.0
3.965808209008828,-3.7366938426285956,1.0
3.2389841124652072,-2.9674031132648087,1.0
3.8618632424187074,-3.439906108863266,1.0
4.336849861683184,-3.755487560617576,1.0
4.268005376167662,-3.592605098676671,1.0
3.194320447396696,-2.6133393029692713,1.0
4.577613834096932,-3.639310432191249,1.0
3.8659011888003914,-2.986156077566652,1.0
3.7716504857351634,-2.829978734305874,1.0
2.6338074591573464,-1.9192100814234887,1.0
4.412308800809349,-3.121591729303613,1.0
4.516328190962313,-3.1012730760060183,1.0
5.737079586981778,-3.8225166858686883,1.0
1.8890269298078743,-1.2208063657161246,1.0
5.330234478133196,-3.3399263937340335,1.0
5.444174633531785,-3.3061403327683747,1.0
5.5654174709175255,-3.2740575425448974,1.0
3.8932245265035985,-2.217588359575357,1.0
2.551982634519067,-1.4066870127449183,1.0
3.3500923931452116,-1.7859555253046573,1.0
4.516714657304974,-2.3273161904371147,1.0
3.6904542933714226,-1.8366802220534268,1.0
4.721563062926443,-2.267973771839495,1.0
5.154297503159724,-2.387652161469166,1.0
2.1009335139072274,-0.9377453628292031,1.0
4.8268613231479405,-2.073949981248026,1.0
6.174879990485627,-2.5513941305681307,1.0
4.6618700145299385,-1.850294224975956,1.0
4.390855971223721,-1.6719933627256194,1.0
5.49002577735462,-2.00304086018817,1.0
5.387906388881342,-1.8807775011620516,1.0
4.905860306566143,-1.6358605736175313,1.0
4.006625446269346,-1.2739940266712408,1.0
6.686118832905154,-2.0234235476001396,1.0
3.9463823525382846,-1.134263641620007,1.0
3.957000024721761,-1.0776040789801185,1.0
4.751522752997411,-1.222819092404105,1.0
2.799201272456493,-0.6787646720489003,1.0
4.783274792623288,-1.0892364410386244,1.0
4.539589324822931,-0.9671329147832146,1.0
3.663204213771672,-0.7269914505367141,1.0
2.571165483917654,-0.4729716926419891,1.0
5.147508885042013,-0.8726119114720996,1.0
5.322925910593935,-0.8258970111714282,1.0
5.6323091004720975,-0.7933555846639728,1.0
6.508329521937494,-0.824043874768869,1.0
7.844843530298236,-0.8819164199604952,1.0
4.361618406897102,-0.4286190105234232,1.0
5.441056132937021,-0.45792063277810185,1.0
4.850616707495184,-0.339946060944989,1.0
5.239381120213529,-0.29358064305228926,1.0
4.677299165814758,-0.19647403861711946,1.0
5.057438736998057,-0.14158184531392612,1.0
3.9338846734068866,-0.05505331832058943,1.0
5.437548084299451,-1.331815171329429e-15,1.0
13.079108138790184,0.0,2.0
12.827892138867048,0.17952179281645933,2.0
12.677632305031095,0.3549074283049312,2.0
11.4107036866196,0.4793165793539482,2.0
12.688707321675587,0.7109921514638654,2.0
11.446253812742132,0.8021884908378124,2.0
11.7927214691238,0.9924783618069573,2.0
11.423641442855903,1.122608498732605,2.0
13.02538869221663,1.464312719516639,2.0
11.402445256844054,1.4437061214584108,2.0
10.9199410260099,1.5381606447096483,2.0
12.389100016844921,1.922273735700816,2.0
12.453633850170489,2.1111550230344482,2.0
9.967336119997498,1.8335139707241863,2.0
11.599745334010088,2.3020599437304763,2.0
13.52467398760605,2.8813525716087454,2.0
11.917521635266208,2.7138308825613127,2.0
10.711433298781895,2.597363248495866,2.0
11.556247411345504,2.974036052384333,2.0
12.100595995425698,3.2953377612571755,2.0
12.025795518311394,3.4564371617980645,2.0
11.090752735473899,3.356400148786714,2.0
11.891545829866084,3.781176593195891,2.0
12.5151914384322,4.173194295403211,2.0
12.41876294039289,4.335066024672613,2.0
9.747338444091158,3.55632522931529,2.0
10.801541348048511,4.1131172508284575,2.0
11.887887027250876,4.718297302398461,2.0
11.859445978355541,4.900195778312841,2.0
8.897380308321113,3.822923529024196,2.0
11.365309816138653,5.0728718955891,2.0
10.868988222836172,5.034898200449,2.0
10.36814048358507,4.980272500044436,2.0
10.809407536509331,5.379669671043339,2.0
10.647305068480927,5.4862100775664855,2.0
10.92097600796231,5.822041649671728,2.0
11.408999416517545,6.2887933054662275,2.0
12.200619041395752,6.949496640028324,2.0
11.882602252341163,6.990369317779981,2.0
9.972816044097936,6.056295320064376,2.0
9.269521040765051,5.808284440080964,2.0
9.559525432500877,6.177958247746737,2.0
9.601716179028989,6.3974570599642915,2.0
10.061356052014384,6.908933831394976,2.0
9.809645137381692,6.940064376871605,2.0
10.684317082602334,7.785477631161404,2.0
10.82435235033236,8.121825466047525,2.0
10.966173887767194,8.470652818927881,2.0
11.4908420258514,9.135489094307268,2.0
9.389364994679676,7.681632752442807,2.0
9.199581047042196,7.7437722922855805,2.0
6.787127641458618,5.877301323022735,2.0
8.566607093804752,7.630597518454366,2.0
8.807794203783912,8.069281921056307,2.0
8.168117101556959,7.696225150253915,2.0
8.434857566169384,8.173373453105764,2.0
9.90127267097193,9.86669418389638,2.0
7.84578054600635,8.040307710523363,2.0
6.150306916549643,6.481828063144875,2.0
8.850520973411616,9.592938416019642,2.0
7.8152984556709875,8.712404310113627,2.0
7.27919678870326,8.346853983072378,2.0
8.382826915155185,9.888351942969289,2.0
8.260886433444883,10.025622867493453,2.0
8.09922444961679,10.11455981932333,2.0
7.430621912269371,9.55049075171668,2.0
6.541491721557765,8.65492551075632,2.0
6.321135477286226,8.6112853409182,2.0
6.550361112015435,9.190444486270469,2.0
6.3639482260456415,9.198575167001865,2.0
6.862947287167127,10.222668164680412,2.0
6.326599722182859,9.714804324752814,2.0
6.169998494378735,9.770648385238085,2.0
6.126420340604778,10.009195560147656,2.0
6.3068570630095495,10.635420280183071,2.0
6.164957779601414,10.735767324955745,2.0
6.928970387586007,12.467028997493705,2.0
6.060461407641861,11.273023312518148,2.0
5.205201914805263,10.015728741301038,2.0
5.942261595362353,11.835839213058962,2.0
5.235036138392594,10.801533747724452,2.0
5.695013811941763,12.182074693787369,2.0
5.202648640923766,11.547354037901231,2.0
4.369280784725815,10.071667802090202,2.0
4.036032673236156,9.671987865852913,2.0
4.850731475630112,12.097952083831272,2.0
4.587284884616409,11.921190228507728,2.0
3.748929715670628,10.164656301672814,2.0
4.345283141118521,12.309463954326008,2.0
4.380521318975539,12.985391012260616,2.0
3.7783122348690448,11.740149794999892,2.0
3.0168052980615236,9.844254300531757,2.0
4.002336176318882,13.74382135394998,2.0
2.9524009886443436,10.693616607675063,2.0
3.812720954163975,14.603280375343145,2.0
3.234119655661674,13.136552364497126,2.0
2.761914753043125,11.93564644566195,2.0
2.8010703758690765,12.925783690104067,2.0
2.1443000860965373,10.610274940341995,2.0
2.318692407933794,12.36165122618603,2.0
2.084547473124906,12.040893496911004,2.0
1.4454151131085375,9.105374025644034,2.0
1.8216454408718656,12.612864000776105,2.0
1.582477014885582,12.157017843354838,2.0
1.5674963590674196,13.517101403298296,2.0
1.1180035545775706,10.981912857021367,2.0
1.1098420872549535,12.657219196562359,2.0
0.8527202204006471,11.585943054233216,2.0
0.7221027491904981,12.127298662699504,2.0
0.5581152241930425,12.263301487640213,2.0
0.3479312457207104,11.04673253774497,2.0
0.22560365799178,12.896097236867957,2.0
0.03882829572002532,11.098723212001964,2.0
-0.10500704364000313,10.004783483340821,2.0
-0.3382353367075683,13.808947310442734,2.0
-0.4156294703931957,10.795074726310887,2.0
-0.6804931344490498,12.955675021544872,2.0
-0.8546995724482414,12.839439831824397,2.0
-1.0039905355123526,12.45057921817835,2.0
-1.2941955136105474,13.66055252287201,2.0
-1.3083693849336924,12.016770673779115,2.0
-1.373765800983541,11.163312006253117,2.0
-1.58951427191924,11.577629355538138,2.0
-1.854610285128481,12.235373725233519,2.0
-2.1327497276008884,12.853747272477387,2.0
-2.1285277153933744,11.803006708901485,2.0
-2.1277246745384235,10.92126079272166,2.0
-2.443995284664507,11.671997593398098,2.0
-2.565619807820332,11.451574479795804,2.0
-2.960584778207448,12.398583570330644,2.0
-3.0261752886064888,11.93163045657242,2.0
-3.1348018373773843,11.672012969926094,2.0
-3.343275939141619,11.787249964964232,2.0
-3.553980178741396,11.893552573344579,2.0
-3.8965301091120197,12.40443498983675,2.0
-3.5259546147446894,10.69873635380427,2.0
-3.755634233330772,10.88104098190308,2.0
-3.5348015036888616,9.794629346066023,2.0
-3.67747979104175,9.760039204082773,2.0
-3.6637019087873264,9.325822477947076,2.0
-5.23915472092239,12.806555056211629,2.0
-4.835666599485611,11.363858330674812,2.0
-5.39434866687623,12.200044620061322,2.0
-4.870969682836924,10.612297806002154,2.0
-5.070077010504891,10.650405867507997,2.0
-5.1687669012404935,10.477372001443626,2.0
-5.713214139919222,11.183781334489208,2.0
-5.8102386511724315,10.991291822040179,2.0
-5.350130727502461,9.786930022803986,2.0
-5.921293056579763,10.480578746217779,2.0
-5.900003783982206,10.109903716227414,2.0
-6.684337139425124,11.094300976384098,2.0
-6.383313402569497,10.266871557235431,2.0
-5.831371076538863,9.092853917409844,2.0
-7.481671904067765,11.31455927988425,2.0
-6.785385943941671,9.955896359051124,2.0
-6.261922905054788,8.917107423558695,2.0
-7.348654388798582,10.159331775023027,2.0
-6.634494395163112,8.906852877143818,2.0
-5.736586842122455,7.480580098902785,2.0
-7.5903276874159635,9.616169813165202,2.0
-7.295267577464907,8.981032342172885,2.0
-7.9513139604154155,9.513496732438565,2.0
-8.877948330221269,10.325057510941159,2.0
-6.072973634998924,6.86613008831678,2.0
-6.7203154171501325,7.387087567837314,2.0
-7.741327397190976,8.27378759244754,2.0
-8.429020580010498,8.759797999161865,2.0
-9.339449651614002,9.437987961569274,2.0
-9.216057484668244,9.056242376808639,2.0
-9.134145755932193,8.727896231698594,2.0
-9.311527452949765,8.651388920226713,2.0
-8.932382502765053,8.069198112173163,2.0
-10.080484135892304,8.853353234785144,2.0
-8.700303243546923,7.428129344968312,2.0
-8.8349030261836,7.331803621942722,2.0
-9.02210906505369,7.276392815117141,2.0
-10.785510203657207,8.452249881004551,2.0
-9.36133149710903,7.126996534974913,2.0
-11.667566422294726,8.627580594509226,2.0
-9.449261244849724,6.784804589140609,2.0
-10.974376189005357,7.649427262462666,2.0
-10.074858695372564,6.814968453610923,2.0
-9.625559101649268,6.316545819584203,2.0
-10.948354924394096,6.967394847649735,2.0
-9.85472090224762,6.079363739800527,2.0
-9.507360320721348,5.682962754314601,2.0
-10.932995193060597,6.329178444559872,2.0
-9.434616219394362,5.286891294224888,2.0
-9.792269148768794,5.308639102898797,2.0
-8.710361131574054,4.5655724042072885,2.0
-9.714871560195183,4.920044335987479,2.0
-10.088180767943129,4.93296183835226,2.0
-10.974003677039525,5.17711023540613,2.0
-10.837261852385668,4.928399164582701,2.0
-12.522039112078629,5.484429769702196,2.0
-10.515097353389615,4.431109960178893,2.0
